Zeit;Kanal A
(ms);(mV)

-7,85874948;-0,74557084
-7,85374949;-1,67814958
-7,84874949;-0,55917817
-7,84374949;-1,30536413
-7,83874949;-2,23794293
-7,83374949;-2,23794293
-7,82874949;-2,79712105
-7,82374949;-1,67814958
-7,81874949;-3,54330683
-7,81374949;-3,17052150
-7,80874949;-2,98351359
-7,80374949;-3,17052150
-7,79874949;-4,10248518
-7,79374949;-4,10248518
-7,78874949;-3,54330683
-7,78374949;-3,91609240
-7,77874949;-3,91609240
-7,77374949;-3,54330683
-7,76874949;-3,17052150
-7,76374949;-2,61072826
-7,75874949;-2,42433548
-7,75374949;-2,23794293
-7,74874949;-2,23794293
-7,74374949;-2,23794293
-7,73874949;-3,17052150
-7,73374949;-3,17052150
-7,72874949;-3,91609240
-7,72374949;-3,91609240
-7,71874949;-5,03506374
-7,71374949;-5,40846395
-7,70874949;-5,59485722
-7,70374949;-6,15403509
-7,69874949;-6,34104300
-7,69374949;-6,90022135
-7,68874949;-6,34104300
-7,68374949;-7,08661366
-7,67874949;-6,71382856
-7,67374949;-5,78124952
-7,66874949;-5,59485722
-7,66374949;-5,03506374
-7,65874949;-4,84867096
-7,65374949;-4,47588587
-7,64874949;-3,91609240
-7,64374949;-3,54330683
-7,63874949;-2,61072826
-7,63374949;-3,17052150
-7,62874949;-2,23794293
-7,62374949;-1,49175680
-7,61874949;-2,05093503
-7,61374949;-2,05093503
-7,60874949;-2,42433548
-7,60374949;-2,42433548
-7,59874949;-2,61072826
-7,59374949;-2,23794293
-7,58874949;-2,61072826
-7,58374949;-2,42433548
-7,57874949;-2,23794293
-7,57374949;-2,23794293
-7,56874949;-1,67814958
-7,56374949;-1,67814958
-7,55874949;-1,11897147
-7,55374949;-1,30536413
-7,54874949;-0,37278542
-7,54374949;0,37278542
-7,53874949;0,55917817
-7,53374949;1,11897147
-7,52874949;1,49175680
-7,52374949;2,05093503
-7,51874949;1,49175680
-7,51374949;1,86454225
-7,50874949;1,49175680
-7,50374949;1,86454225
-7,49874949;2,42433548
-7,49374949;2,05093503
-7,48874949;2,05093503
-7,48374949;2,61072826
-7,47874949;3,17052150
-7,47374949;2,98351359
-7,46874949;3,91609240
-7,46374949;3,91609240
-7,45874950;2,98351359
-7,45374950;3,91609240
-7,44874950;4,10248518
-7,44374950;4,47588587
-7,43874950;4,66227818
-7,43374950;4,66227818
-7,42874950;4,47588587
-7,42374950;4,28949261
-7,41874950;4,84867096
-7,41374950;3,91609240
-7,40874950;4,28949261
-7,40374950;4,28949261
-7,39874950;4,28949261
-7,39374950;3,54330683
-7,38874950;4,10248518
-7,38374950;3,35691428
-7,37874950;3,17052150
-7,37374950;3,35691428
-7,36874950;3,35691428
-7,36374950;3,17052150
-7,35874950;2,61072826
-7,35374950;2,98351359
-7,34874950;3,35691428
-7,34374950;3,17052150
-7,33874950;3,72969961
-7,33374950;3,35691428
-7,32874950;3,35691428
-7,32374950;2,98351359
-7,31874950;2,98351359
-7,31374950;2,79712105
-7,30874950;2,42433548
-7,30374950;2,05093503
-7,29874950;1,86454225
-7,29374950;0,93196356
-7,28874950;0,55917817
-7,28374950;0,37278542
-7,27874950;0,93196356
-7,27374950;-0,18639271
-7,26874950;-0,37278542
-7,26374950;0,18639271
-7,25874950;-0,74557084
-7,25374950;-1,11897147
-7,24874950;-1,30536413
-7,24374950;-1,30536413
-7,23874950;-0,93196356
-7,23374950;-0,55917817
-7,22874950;-1,11897147
-7,22374950;-1,86454225
-7,21874950;-2,05093503
-7,21374950;-2,23794293
-7,20874950;-2,42433548
-7,20374950;-2,61072826
-7,19874950;-3,35691428
-7,19374950;-3,35691428
-7,18874950;-4,28949261
-7,18374950;-4,47588587
-7,17874950;-4,66227818
-7,17374950;-4,47588587
-7,16874950;-5,03506374
-7,16374950;-5,40846395
-7,15874950;-5,78124952
-7,15374950;-5,78124952
-7,14874950;-5,78124952
-7,14374950;-5,78124952
-7,13874950;-6,15403509
-7,13374950;-6,34104300
-7,12874950;-6,15403509
-7,12374950;-6,34104300
-7,11874950;-6,15403509
-7,11374950;-7,08661366
-7,10874950;-6,34104300
-7,10374950;-6,90022135
-7,09874950;-6,34104300
-7,09374950;-6,52743578
-7,08874950;-6,15403509
-7,08374950;-5,40846395
-7,07874950;-5,03506374
-7,07374950;-4,28949261
-7,06874950;-4,84867096
-7,06374951;-4,10248518
-7,05874951;-4,10248518
-7,05374951;-3,91609240
-7,04874951;-3,35691428
-7,04374951;-2,98351359
-7,03874951;-3,35691428
-7,03374951;-2,98351359
-7,02874951;-3,35691428
-7,02374951;-3,35691428
-7,01874951;-4,10248518
-7,01374951;-4,47588587
-7,00874951;-4,28949261
-7,00374951;-5,03506374
-6,99874951;-5,40846395
-6,99374951;-5,96764231
-6,98874951;-6,52743578
-6,98374951;-5,22207165
-6,97874951;-5,40846395
-6,97374951;-5,40846395
-6,96874951;-5,03506374
-6,96374951;-4,10248518
-6,95874951;-3,91609240
-6,95374951;-3,72969961
-6,94874951;-3,72969961
-6,94374951;-2,79712105
-6,93874951;-2,23794293
-6,93374951;-2,23794293
-6,92874951;-2,23794293
-6,92374951;-2,23794293
-6,91874951;-1,86454225
-6,91374951;-1,30536413
-6,90874951;-1,11897147
-6,90374951;-1,30536413
-6,89874951;-0,93196356
-6,89374951;-2,05093503
-6,88874951;-1,30536413
-6,88374951;-1,30536413
-6,87874951;0,00000000
-6,87374951;-0,74557084
-6,86874951;2,23794293
-6,86374951;-0,55917817
-6,85874951;-0,37278542
-6,85374951;-0,37278542
-6,84874951;1,11897147
-6,84374951;0,55917817
-6,83874951;1,11897147
-6,83374951;1,49175680
-6,82874951;1,11897147
-6,82374951;1,86454225
-6,81874951;2,05093503
-6,81374951;2,42433548
-6,80874951;2,42433548
-6,80374951;2,98351359
-6,79874951;2,79712105
-6,79374951;3,35691428
-6,78874951;2,98351359
-6,78374951;3,72969961
-6,77874951;3,17052150
-6,77374951;2,98351359
-6,76874951;3,72969961
-6,76374951;3,91609240
-6,75874951;3,91609240
-6,75374951;3,91609240
-6,74874951;4,10248518
-6,74374951;4,28949261
-6,73874951;4,10248518
-6,73374951;3,72969961
-6,72874951;3,91609240
-6,72374951;4,10248518
-6,71874951;3,91609240
-6,71374951;4,66227818
-6,70874951;3,72969961
-6,70374951;3,72969961
-6,69874951;4,10248518
-6,69374951;3,54330683
-6,68874951;3,35691428
-6,68374951;3,91609240
-6,67874951;2,61072826
-6,67374951;4,28949261
-6,66874951;4,10248518
-6,66374952;3,72969961
-6,65874952;3,91609240
-6,65374952;4,66227818
-6,64874952;4,66227818
-6,64374952;4,28949261
-6,63874952;4,66227818
-6,63374952;5,03506374
-6,62874952;5,03506374
-6,62374952;4,84867096
-6,61874952;4,66227818
-6,61374952;4,66227818
-6,60874952;3,91609240
-6,60374952;4,10248518
-6,59874952;3,91609240
-6,59374952;3,35691428
-6,58874952;2,98351359
-6,58374952;3,17052150
-6,57874952;2,42433548
-6,57374952;2,98351359
-6,56874952;2,42433548
-6,56374952;2,79712105
-6,55874952;2,23794293
-6,55374952;2,05093503
-6,54874952;2,61072826
-6,54374952;2,61072826
-6,53874952;2,42433548
-6,53374952;2,05093503
-6,52874952;1,49175680
-6,52374952;2,05093503
-6,51874952;1,86454225
-6,51374952;1,11897147
-6,50874952;1,49175680
-6,50374952;1,11897147
-6,49874952;0,93196356
-6,49374952;0,55917817
-6,48874952;0,74557084
-6,48374952;0,00000000
-6,47874952;0,00000000
-6,47374952;0,00000000
-6,46874952;0,18639271
-6,46374952;-0,37278542
-6,45874952;0,93196356
-6,45374952;0,18639271
-6,44874952;-0,18639271
-6,44374952;0,18639271
-6,43874952;0,55917817
-6,43374952;0,93196356
-6,42874952;0,18639271
-6,42374952;1,11897147
-6,41874952;0,55917817
-6,41374952;1,30536413
-6,40874952;0,93196356
-6,40374952;1,11897147
-6,39874952;0,55917817
-6,39374952;0,74557084
-6,38874952;0,55917817
-6,38374952;0,55917817
-6,37874952;0,55917817
-6,37374952;1,11897147
-6,36874952;0,93196356
-6,36374952;1,67814958
-6,35874952;1,30536413
-6,35374952;1,49175680
-6,34874952;1,49175680
-6,34374952;1,86454225
-6,33874952;1,49175680
-6,33374952;1,67814958
-6,32874952;1,30536413
-6,32374952;1,49175680
-6,31874952;1,49175680
-6,31374952;1,86454225
-6,30874952;2,05093503
-6,30374952;-0,93196356
-6,29874952;0,93196356
-6,29374952;1,11897147
-6,28874952;1,11897147
-6,28374952;0,74557084
-6,27874952;1,11897147
-6,27374952;1,11897147
-6,26874953;0,93196356
-6,26374953;0,55917817
-6,25874953;0,55917817
-6,25374953;1,49175680
-6,24874953;1,49175680
-6,24374953;1,49175680
-6,23874953;0,55917817
-6,23374953;1,49175680
-6,22874953;1,49175680
-6,22374953;1,49175680
-6,21874953;0,93196356
-6,21374953;1,49175680
-6,20874953;1,49175680
-6,20374953;0,93196356
-6,19874953;0,93196356
-6,19374953;0,00000000
-6,18874953;0,37278542
-6,18374953;0,55917817
-6,17874953;0,55917817
-6,17374953;0,18639271
-6,16874953;0,18639271
-6,16374953;-0,37278542
-6,15874953;-0,18639271
-6,15374953;-0,18639271
-6,14874953;-0,55917817
-6,14374953;-0,74557084
-6,13874953;-1,30536413
-6,13374953;-0,74557084
-6,12874953;-1,67814958
-6,12374953;-2,05093503
-6,11874953;-2,05093503
-6,11374953;-2,05093503
-6,10874953;-2,23794293
-6,10374953;-2,42433548
-6,09874953;-2,79712105
-6,09374953;-2,79712105
-6,08874953;-2,61072826
-6,08374953;-3,17052150
-6,07874953;-2,23794293
-6,07374953;-2,98351359
-6,06874953;-2,61072826
-6,06374953;-2,61072826
-6,05874953;-2,23794293
-6,05374953;-2,23794293
-6,04874953;-2,61072826
-6,04374953;-1,30536413
-6,03874953;-1,86454225
-6,03374953;-1,67814958
-6,02874953;-2,23794293
-6,02374953;-3,17052150
-6,01874953;-5,03506374
-6,01374953;-4,10248518
-6,00874953;-5,03506374
-6,00374953;-5,40846395
-5,99874953;-5,96764231
-5,99374953;-5,78124952
-5,98874953;-6,90022135
-5,98374953;-6,71382856
-5,97874953;-5,96764231
-5,97374953;-6,34104300
-5,96874953;-6,71382856
-5,96374953;-5,59485722
-5,95874953;-5,78124952
-5,95374953;-5,03506374
-5,94874953;-4,47588587
-5,94374953;-4,10248518
-5,93874953;-3,35691428
-5,93374953;-2,79712105
-5,92874953;-2,23794293
-5,92374953;-2,61072826
-5,91874953;-2,05093503
-5,91374953;-2,23794293
-5,90874953;-1,86454225
-5,90374953;-2,42433548
-5,89874953;-2,42433548
-5,89374953;-2,79712105
-5,88874953;-1,86454225
-5,88374953;-2,61072826
-5,87874953;-2,23794293
-5,87374954;-1,86454225
-5,86874954;-1,49175680
-5,86374954;-2,23794293
-5,85874954;-1,67814958
-5,85374954;-1,49175680
-5,84874954;0,00000000
-5,84374954;-0,74557084
-5,83874954;0,18639271
-5,83374954;0,55917817
-5,82874954;1,11897147
-5,82374954;0,93196356
-5,81874954;1,30536413
-5,81374954;1,49175680
-5,80874954;1,49175680
-5,80374954;1,67814958
-5,79874954;1,67814958
-5,79374954;2,42433548
-5,78874954;2,05093503
-5,78374954;2,05093503
-5,77874954;2,05093503
-5,77374954;2,61072826
-5,76874954;2,98351359
-5,76374954;3,35691428
-5,75874954;2,98351359
-5,75374954;3,91609240
-5,74874954;3,35691428
-5,74374954;3,72969961
-5,73874954;3,91609240
-5,73374954;3,72969961
-5,72874954;4,10248518
-5,72374954;3,91609240
-5,71874954;3,91609240
-5,71374954;4,66227818
-5,70874954;4,28949261
-5,70374954;4,47588587
-5,69874954;3,72969961
-5,69374954;3,72969961
-5,68874954;3,91609240
-5,68374954;4,47588587
-5,67874954;2,79712105
-5,67374954;3,72969961
-5,66874954;3,72969961
-5,66374954;3,91609240
-5,65874954;4,66227818
-5,65374954;3,91609240
-5,64874954;3,72969961
-5,64374954;3,72969961
-5,63874954;4,28949261
-5,63374954;4,66227818
-5,62874954;3,91609240
-5,62374954;4,10248518
-5,61874954;3,91609240
-5,61374954;3,72969961
-5,60874954;3,35691428
-5,60374954;2,79712105
-5,59874954;2,98351359
-5,59374954;2,98351359
-5,58874954;2,05093503
-5,58374954;1,86454225
-5,57874954;1,67814958
-5,57374954;1,49175680
-5,56874954;0,74557084
-5,56374954;0,55917817
-5,55874954;0,18639271
-5,55374954;0,18639271
-5,54874954;0,00000000
-5,54374954;0,00000000
-5,53874954;-0,74557084
-5,53374954;-0,74557084
-5,52874954;-1,11897147
-5,52374954;-1,67814958
-5,51874954;-1,11897147
-5,51374954;-2,23794293
-5,50874954;-2,23794293
-5,50374954;-2,98351359
-5,49874954;-2,79712105
-5,49374954;-2,79712105
-5,48874954;-3,91609240
-5,48374954;-4,84867096
-5,47874955;-3,54330683
-5,47374955;-4,84867096
-5,46874955;-4,84867096
-5,46374955;-4,47588587
-5,45874955;-5,40846395
-5,45374955;-5,96764231
-5,44874955;-5,22207165
-5,44374955;-5,96764231
-5,43874955;-5,96764231
-5,43374955;-5,78124952
-5,42874955;-6,15403509
-5,42374955;-5,96764231
-5,41874955;-6,34104300
-5,41374955;-6,15403509
-5,40874955;-6,71382856
-5,40374955;-6,90022135
-5,39874955;-6,34104300
-5,39374955;-6,90022135
-5,38874955;-6,52743578
-5,38374955;-4,47588587
-5,37874955;-6,71382856
-5,37374955;-5,59485722
-5,36874955;-5,03506374
-5,36374955;-5,22207165
-5,35874955;-4,66227818
-5,35374955;-3,91609240
-5,34874955;-3,35691428
-5,34374955;-3,17052150
-5,33874955;-3,17052150
-5,33374955;-3,17052150
-5,32874955;-3,17052150
-5,32374955;-2,98351359
-5,31874955;-3,35691428
-5,31374955;-3,91609240
-5,30874955;-3,91609240
-5,30374955;-4,47588587
-5,29874955;-4,66227818
-5,29374955;-5,40846395
-5,28874955;-5,40846395
-5,28374955;-5,59485722
-5,27874955;-5,78124952
-5,27374955;-5,78124952
-5,26874955;-5,40846395
-5,26374955;-5,40846395
-5,25874955;-4,84867096
-5,25374955;-4,28949261
-5,24874955;-4,66227818
-5,24374955;-3,72969961
-5,23874955;-2,98351359
-5,23374955;-2,23794293
-5,22874955;-2,61072826
-5,22374955;-2,05093503
-5,21874955;-1,11897147
-5,21374955;-1,49175680
-5,20874955;-0,93196356
-5,20374955;-0,37278542
-5,19874955;-1,67814958
-5,19374955;-1,11897147
-5,18874955;-0,37278542
-5,18374955;-1,30536413
-5,17874955;-0,93196356
-5,17374955;-0,93196356
-5,16874955;-0,55917817
-5,16374955;-1,30536413
-5,15874955;-0,37278542
-5,15374955;-0,18639271
-5,14874955;0,37278542
-5,14374955;0,18639271
-5,13874955;0,55917817
-5,13374955;1,11897147
-5,12874955;1,11897147
-5,12374955;1,30536413
-5,11874955;1,67814958
-5,11374955;1,49175680
-5,10874955;2,98351359
-5,10374955;1,86454225
-5,09874955;2,79712105
-5,09374955;2,42433548
-5,08874955;2,98351359
-5,08374956;2,79712105
-5,07874956;2,23794293
-5,07374956;3,91609240
-5,06874956;3,35691428
-5,06374956;4,10248518
-5,05874956;3,72969961
-5,05374956;4,28949261
-5,04874956;4,28949261
-5,04374956;3,91609240
-5,03874956;4,28949261
-5,03374956;3,91609240
-5,02874956;4,28949261
-5,02374956;3,91609240
-5,01874956;3,91609240
-5,01374956;4,47588587
-5,00874956;3,72969961
-5,00374956;4,66227818
-4,99874956;4,28949261
-4,99374956;3,91609240
-4,98874956;3,35691428
-4,98374956;4,10248518
-4,97874956;4,10248518
-4,97374956;4,66227818
-4,96874956;3,91609240
-4,96374956;4,28949261
-4,95874956;3,91609240
-4,95374956;4,28949261
-4,94874956;4,47588587
-4,94374956;4,47588587
-4,93874956;4,84867096
-4,93374956;4,66227818
-4,92874956;4,28949261
-4,92374956;4,84867096
-4,91874956;4,28949261
-4,91374956;4,28949261
-4,90874956;4,10248518
-4,90374956;3,54330683
-4,89874956;4,10248518
-4,89374956;3,72969961
-4,88874956;3,91609240
-4,88374956;3,72969961
-4,87874956;3,72969961
-4,87374956;2,98351359
-4,86874956;2,79712105
-4,86374956;2,42433548
-4,85874956;2,79712105
-4,85374956;2,23794293
-4,84874956;2,05093503
-4,84374956;2,42433548
-4,83874956;2,05093503
-4,83374956;2,23794293
-4,82874956;1,86454225
-4,82374956;2,05093503
-4,81874956;1,86454225
-4,81374956;2,42433548
-4,80874956;1,86454225
-4,80374956;2,05093503
-4,79874956;1,49175680
-4,79374956;0,93196356
-4,78874956;1,11897147
-4,78374956;1,30536413
-4,77874956;0,93196356
-4,77374956;0,93196356
-4,76874956;1,11897147
-4,76374956;0,55917817
-4,75874956;0,93196356
-4,75374956;0,93196356
-4,74874956;1,11897147
-4,74374956;0,93196356
-4,73874956;0,93196356
-4,73374956;0,93196356
-4,72874956;0,93196356
-4,72374956;0,93196356
-4,71874956;0,93196356
-4,71374956;0,74557084
-4,70874956;0,93196356
-4,70374956;0,93196356
-4,69874956;1,49175680
-4,69374956;1,11897147
-4,68874957;1,11897147
-4,68374957;1,11897147
-4,67874957;0,55917817
-4,67374957;1,11897147
-4,66874957;0,93196356
-4,66374957;0,74557084
-4,65874957;1,30536413
-4,65374957;1,49175680
-4,64874957;1,86454225
-4,64374957;2,05093503
-4,63874957;1,49175680
-4,63374957;1,30536413
-4,62874957;1,49175680
-4,62374957;2,05093503
-4,61874957;1,67814958
-4,61374957;1,86454225
-4,60874957;2,42433548
-4,60374957;1,86454225
-4,59874957;2,05093503
-4,59374957;1,67814958
-4,58874957;0,74557084
-4,58374957;1,86454225
-4,57874957;1,49175680
-4,57374957;1,11897147
-4,56874957;1,11897147
-4,56374957;1,86454225
-4,55874957;1,49175680
-4,55374957;0,93196356
-4,54874957;1,30536413
-4,54374957;1,49175680
-4,53874957;1,11897147
-4,53374957;1,49175680
-4,52874957;1,30536413
-4,52374957;1,49175680
-4,51874957;1,49175680
-4,51374957;1,49175680
-4,50874957;1,86454225
-4,50374957;1,67814958
-4,49874957;1,49175680
-4,49374957;1,49175680
-4,48874957;0,93196356
-4,48374957;1,11897147
-4,47874957;0,93196356
-4,47374957;0,93196356
-4,46874957;-0,55917817
-4,46374957;0,93196356
-4,45874957;0,18639271
-4,45374957;-0,18639271
-4,44874957;-0,74557084
-4,44374957;-0,74557084
-4,43874957;-1,11897147
-4,43374957;-1,11897147
-4,42874957;-1,30536413
-4,42374957;-1,30536413
-4,41874957;-1,86454225
-4,41374957;-2,23794293
-4,40874957;-2,42433548
-4,40374957;-2,61072826
-4,39874957;-2,98351359
-4,39374957;-3,17052150
-4,38874957;-3,17052150
-4,38374957;-2,79712105
-4,37874957;-3,91609240
-4,37374957;-2,98351359
-4,36874957;-2,79712105
-4,36374957;-2,61072826
-4,35874957;-2,61072826
-4,35374957;-1,86454225
-4,34874957;-1,67814958
-4,34374957;-2,05093503
-4,33874957;-1,30536413
-4,33374957;-1,67814958
-4,32874957;-2,23794293
-4,32374957;-2,23794293
-4,31874957;-2,98351359
-4,31374957;-3,17052150
-4,30874957;-4,47588587
-4,30374957;-4,28949261
-4,29874957;-5,40846395
-4,29374957;-5,78124952
-4,28874958;-5,40846395
-4,28374958;-6,71382856
-4,27874958;-6,71382856
-4,27374958;-6,90022135
-4,26874958;-5,96764231
-4,26374958;-5,96764231
-4,25874958;-5,96764231
-4,25374958;-5,22207165
-4,24874958;-5,40846395
-4,24374958;-4,28949261
-4,23874958;-3,91609240
-4,23374958;-3,54330683
-4,22874958;-2,79712105
-4,22374958;-2,42433548
-4,21874958;-2,79712105
-4,21374958;-2,42433548
-4,20874958;-2,23794293
-4,20374958;-2,23794293
-4,19874958;-2,61072826
-4,19374958;-2,98351359
-4,18874958;-2,79712105
-4,18374958;-2,79712105
-4,17874958;-3,17052150
-4,17374958;-2,98351359
-4,16874958;-2,23794293
-4,16374958;-2,23794293
-4,15874958;-2,23794293
-4,15374958;-2,05093503
-4,14874958;-1,30536413
-4,14374958;-1,11897147
-4,13874958;-0,37278542
-4,13374958;0,18639271
-4,12874958;0,37278542
-4,12374958;0,00000000
-4,11874958;1,30536413
-4,11374958;1,11897147
-4,10874958;1,11897147
-4,10374958;1,67814958
-4,09874958;1,86454225
-4,09374958;1,86454225
-4,08874958;1,49175680
-4,08374958;2,23794293
-4,07874958;2,05093503
-4,07374958;2,23794293
-4,06874958;2,42433548
-4,06374958;3,91609240
-4,05874958;3,72969961
-4,05374958;3,91609240
-4,04874958;3,72969961
-4,04374958;4,66227818
-4,03874958;4,28949261
-4,03374958;4,47588587
-4,02874958;4,47588587
-4,02374958;4,66227818
-4,01874958;4,66227818
-4,01374958;5,22207165
-4,00874958;4,47588587
-4,00374958;4,84867096
-3,99874958;4,66227818
-3,99374958;4,66227818
-3,98874958;3,72969961
-3,98374958;3,91609240
-3,97874958;3,54330683
-3,97374958;4,28949261
-3,96874958;4,10248518
-3,96374958;2,98351359
-3,95874958;3,72969961
-3,95374958;3,72969961
-3,94874958;3,72969961
-3,94374958;4,66227818
-3,93874958;4,66227818
-3,93374958;4,66227818
-3,92874958;3,91609240
-3,92374958;4,28949261
-3,91874958;4,66227818
-3,91374958;4,47588587
-3,90874958;4,28949261
-3,90374958;3,72969961
-3,89874958;3,54330683
-3,89374959;2,79712105
-3,88874959;2,79712105
-3,88374959;2,98351359
-3,87874959;1,86454225
-3,87374959;1,67814958
-3,86874959;1,49175680
-3,86374959;1,86454225
-3,85874959;1,11897147
-3,85374959;0,93196356
-3,84874959;0,74557084
-3,84374959;0,55917817
-3,83874959;0,18639271
-3,83374959;-0,18639271
-3,82874959;-0,37278542
-3,82374959;-0,55917817
-3,81874959;-0,74557084
-3,81374959;-0,74557084
-3,80874959;-1,67814958
-3,80374959;-1,67814958
-3,79874959;-1,86454225
-3,79374959;-2,23794293
-3,78874959;-2,61072826
-3,78374959;-3,35691428
-3,77874959;-3,91609240
-3,77374959;-4,10248518
-3,76874959;-4,28949261
-3,76374959;-4,84867096
-3,75874959;-5,03506374
-3,75374959;-5,59485722
-3,74874959;-5,96764231
-3,74374959;-5,40846395
-3,73874959;-5,78124952
-3,73374959;-5,78124952
-3,72874959;-5,96764231
-3,72374959;-6,34104300
-3,71874959;-6,34104300
-3,71374959;-6,15403509
-3,70874959;-6,71382856
-3,70374959;-6,15403509
-3,69874959;-6,34104300
-3,69374959;-6,90022135
-3,68874959;-6,71382856
-3,68374959;-6,71382856
-3,67874959;-6,34104300
-3,67374959;-5,40846395
-3,66874959;-5,96764231
-3,66374959;-5,03506374
-3,65874959;-5,22207165
-3,65374959;-4,84867096
-3,64874959;-4,66227818
-3,64374959;-4,10248518
-3,63874959;-3,35691428
-3,63374959;-2,05093503
-3,62874959;-2,23794293
-3,62374959;-2,98351359
-3,61874959;-2,61072826
-3,61374959;-3,17052150
-3,60874959;-3,54330683
-3,60374959;-3,54330683
