Zeit;Kanal A;Kanal B
(ms);(V);(V)

-9,97629423;1,01642466;0,31446850
-9,97609423;1,03395665;0,31446850
-9,97589423;1,01642466;0,33193898
-9,97569423;1,01642466;0,31446850
-9,97549423;1,01642466;0,34940946
-9,97529423;1,01642466;0,34940946
-9,97509423;1,01642466;0,34940946
-9,97489423;1,01642466;0,34940946
-9,97469423;1,01642466;0,34940946
-9,97449423;1,01642466;0,34940946
-9,97429423;1,01642466;0,36687991
-9,97409423;1,01642466;0,36687991
-9,97389423;1,01642466;0,36687991
-9,97369423;1,01642466;0,38435039
-9,97349423;1,01642466;0,38435039
-9,97329423;1,03395665;0,38435039
-9,97309423;1,01642466;0,40182087
-9,97289423;1,01642466;0,40182087
-9,97269423;1,01642466;0,40182087
-9,97249423;1,01642466;0,40182087
-9,97229423;1,01642466;0,41929135
-9,97209423;1,01642466;0,41929135
-9,97189423;1,01642466;0,43676180
-9,97169423;1,01642466;0,41929135
-9,97149423;1,01642466;0,43676180
-9,97129423;1,01642466;0,43676180
-9,97109423;1,01642466;0,45429379
-9,97089423;1,01642466;0,45429379
-9,97069423;1,01642466;0,45429379
-9,97049423;1,01642466;0,47176427
-9,97029423;1,01642466;0,47176427
-9,97009423;1,01642466;0,47176427
-9,96989423;1,01642466;0,47176427
-9,96969423;1,01642466;0,48923475
-9,96949423;1,01642466;0,48923475
-9,96929423;1,01642466;0,50670522
-9,96909423;1,01642466;0,48923475
-9,96889423;1,01642466;0,50670522
-9,96869423;1,01642466;0,50670522
-9,96849423;1,03395665;0,52417570
-9,96829423;1,01642466;0,52417570
-9,96809423;1,01642466;0,52417570
-9,96789423;1,01642466;0,54164618
-9,96769423;1,01642466;0,54164618
-9,96749423;1,01642466;0,54164618
-9,96729423;1,03395665;0,55911666
-9,96709423;1,01642466;0,55911666
-9,96689423;1,01642466;0,57658708
-9,96669423;1,01642466;0,57658708
-9,96649423;1,01642466;0,57658708
-9,96629423;1,01642466;0,59405756
-9,96609423;1,01642466;0,59405756
-9,96589423;1,01642466;0,59405756
-9,96569423;1,01642466;0,61152804
-9,96549423;1,01642466;0,61152804
-9,96529423;1,01642466;0,61152804
-9,96509423;1,01642466;0,62899852
-9,96489423;1,01642466;0,62899852
-9,96469423;1,01642466;0,62899852
-9,96449423;1,01642466;0,64646900
-9,96429423;1,01642466;0,64646900
-9,96409423;1,01642466;0,64646900
-9,96389423;1,01642466;0,66393948
-9,96369423;1,01642466;0,66393948
-9,96349423;1,01642466;0,66393948
-9,96329423;1,01642466;0,68140996
-9,96309423;1,01642466;0,68140996
-9,96289423;1,01642466;0,68140996
-9,96269423;1,01642466;0,69888043
-9,96249423;1,01642466;0,69888043
-9,96229423;1,01642466;0,69888043
-9,96209423;1,01642466;0,71635085
-9,96189423;1,01642466;0,71635085
-9,96169423;1,01642466;0,73382133
-9,96149423;1,01642466;0,73382133
-9,96129423;1,01642466;0,73382133
-9,96109423;1,01642466;0,75129181
-9,96089423;1,01642466;0,75129181
-9,96069423;1,01642466;0,75129181
-9,96049423;1,01642466;0,76876229
-9,96029423;1,01642466;0,76876229
-9,96009423;1,01642466;0,76876229
-9,95989423;1,01642466;0,78623277
-9,95969423;1,01642466;0,78623277
-9,95949423;1,01642466;0,80370325
-9,95929423;1,01642466;0,80370325
-9,95909423;1,01642466;0,80370325
-9,95889423;1,01642466;0,82117373
-9,95869423;1,01642466;0,82117373
-9,95849423;1,01642466;0,83864421
-9,95829423;1,01642466;0,83864421
-9,95809423;1,01642466;0,83864421
-9,95789423;1,01642466;0,85611469
-9,95769423;1,01642466;0,85611469
-9,95749423;1,01642466;0,83864421
-9,95729423;1,01642466;0,87358510
-9,95709423;1,01642466;0,87358510
-9,95689423;1,01642466;0,87358510
-9,95669423;1,01642466;0,87358510
-9,95649423;1,01642466;0,89105558
-9,95629423;1,01642466;0,89105558
-9,95609423;1,01642466;0,90858757
-9,95589423;1,01642466;0,90858757
-9,95569423;1,01642466;0,90858757
-9,95549423;1,01642466;0,92605805
-9,95529423;1,01642466;0,92605805
-9,95509423;1,01642466;0,92605805
-9,95489423;1,01642466;0,94352853
-9,95469423;1,01642466;0,94352853
-9,95449423;1,01642466;0,94352853
-9,95429423;1,01642466;0,96099901
-9,95409423;1,01642466;0,96099901
-9,95389423;1,01642466;0,97846949
-9,95369423;1,01642466;0,97846949
-9,95349423;1,01642466;0,97846949
-9,95329423;1,01642466;0,99593997
-9,95309423;1,01642466;0,99593997
-9,95289423;1,01642466;0,99593997
-9,95269423;1,01642466;1,01341045
-9,95249423;1,01642466;1,01341045
-9,95229423;1,01642466;1,03088093
-9,95209423;1,01642466;1,03088093
-9,95189423;1,01642466;1,03088093
-9,95169423;1,01642466;1,04835141
-9,95149423;1,01642466;1,04835141
-9,95129423;1,01642466;1,04835141
-9,95109423;1,01642466;1,06582189
-9,95089423;1,01642466;1,06582189
-9,95069423;1,01642466;1,08329237
-9,95049423;1,01642466;1,08329237
-9,95029423;1,01642466;1,08329237
-9,95009423;1,01642466;1,10076284
-9,94989423;1,01642466;1,10076284
-9,94969423;1,01642466;1,10076284
-9,94949423;1,01642466;1,11823332
-9,94929423;1,01642466;1,11823332
-9,94909423;1,01642466;1,11823332
-9,94889423;1,01642466;1,13570368
-9,94869423;1,01642466;1,13570368
-9,94849423;1,01642466;1,13570368
-9,94829423;1,01642466;1,15317416
-9,94809423;1,01642466;1,15317416
-9,94789423;1,01642466;1,15317416
-9,94769423;1,01642466;1,17064464
-9,94749423;1,01642466;1,17064464
-9,94729423;1,01642466;1,18811512
-9,94709423;1,01642466;1,18811512
-9,94689423;1,01642466;1,18811512
-9,94669423;1,01642466;1,20558560
-9,94649423;1,01642466;1,20558560
-9,94629423;1,01642466;1,22305608
-9,94609423;1,01642466;1,22305608
-9,94589423;1,01642466;1,22305608
-9,94569423;1,01642466;1,22305608
-9,94549423;1,01642466;1,24052656
-9,94529423;1,01642466;1,24052656
-9,94509423;1,01642466;1,24052656
-9,94489423;1,01642466;1,25799704
-9,94469423;1,01642466;1,25799704
-9,94449423;1,01642466;1,25799704
-9,94429423;1,01642466;1,27546751
-9,94409423;1,01642466;1,27546751
-9,94389423;1,01642466;1,29293799
-9,94369423;1,01642466;1,29293799
-9,94349423;1,01642466;1,29293799
-9,94329423;1,03395665;1,29293799
-9,94309423;1,01642466;1,31040847
-9,94289423;1,01642466;1,31040847
-9,94269423;1,01642466;1,32787895
-9,94249423;1,01642466;1,32787895
-9,94229423;1,01642466;1,34541094
-9,94209423;1,03395665;1,32787895
-9,94189423;1,01642466;1,34541094
-9,94169423;1,03395665;1,34541094
-9,94149423;1,01642466;1,36288142
-9,94129423;1,01642466;1,36288142
-9,94109423;1,01642466;1,36288142
-9,94089423;1,01642466;1,36288142
-9,94069423;1,01642466;1,38035190
-9,94049423;1,01642466;1,38035190
-9,94029423;1,01642466;1,39782238
-9,94009423;1,01642466;1,39782238
-9,93989423;1,01642466;1,39782238
-9,93969423;1,01642466;1,39782238
-9,93949423;1,01642466;1,41529286
-9,93929423;1,01642466;1,41529286
-9,93909423;1,01642466;1,43276334
-9,93889423;1,01642466;1,43276334
-9,93869423;1,01642466;1,43276334
-9,93849423;1,01642466;1,43276334
-9,93829423;1,01642466;1,45023370
-9,93809423;1,01642466;1,45023370
-9,93789423;1,01642466;1,45023370
-9,93769423;1,01642466;1,46770418
-9,93749423;1,01642466;1,46770418
-9,93729423;1,01642466;1,46770418
-9,93709423;1,01642466;1,48517466
-9,93689423;1,01642466;1,48517466
-9,93669423;1,01642466;1,48517466
-9,93649423;1,03395665;1,48517466
-9,93629423;1,01642466;1,50264513
-9,93609423;1,01642466;1,50264513
-9,93589423;1,01642466;1,50264513
-9,93569423;1,01642466;1,52011561
-9,93549423;1,01642466;1,52011561
-9,93529423;1,01642466;1,52011561
-9,93509423;1,01642466;1,52011561
-9,93489423;1,03395665;1,53758609
-9,93469423;1,01642466;1,55505657
-9,93449423;1,01642466;1,53758609
-9,93429423;1,01642466;1,55505657
-9,93409423;1,03395665;1,55505657
-9,93389423;1,01642466;1,55505657
-9,93369423;1,01642466;1,57252705
-9,93349423;1,01642466;1,57252705
-9,93329423;1,03395665;1,57252705
-9,93309423;1,01642466;1,58999753
-9,93289423;1,01642466;1,58999753
-9,93269423;1,01642466;1,58999753
-9,93249423;1,03395665;1,58999753
-9,93229423;1,01642466;1,60746801
-9,93209423;1,03395665;1,60746801
-9,93189423;1,01642466;1,60746801
-9,93169423;1,03395665;1,60746801
-9,93149423;1,03395665;1,62493849
-9,93129423;1,03395665;1,62493849
-9,93109423;1,01642466;1,62493849
-9,93089423;1,01642466;1,62493849
-9,93069423;1,01642466;1,62493849
-9,93049423;1,03395665;1,64240897
-9,93029423;1,01642466;1,64240897
-9,93009423;1,03395665;1,64240897
-9,92989423;1,03395665;1,65987945
-9,92969423;1,03395665;1,65987945
-9,92949423;1,03395665;1,65987945
-9,92929423;1,03395665;1,65987945
-9,92909423;1,03395665;1,67734993
-9,92889423;1,03395665;1,67734993
-9,92869423;1,01642466;1,67734993
-9,92849423;1,03395665;1,67734993
-9,92829423;1,03395665;1,69482040
-9,92809423;1,03395665;1,69482040
-9,92789423;1,01642466;1,69482040
-9,92769423;1,03395665;1,69482040
-9,92749423;1,01642466;1,71229088
-9,92729423;1,03395665;1,71229088
-9,92709423;1,01642466;1,71229088
-9,92689423;1,03395665;1,71229088
-9,92669423;1,03395665;1,71229088
-9,92649423;1,03395665;1,71229088
-9,92629423;1,03395665;1,72976136
-9,92609423;1,03395665;1,72976136
-9,92589423;1,03395665;1,72976136
-9,92569423;1,03395665;1,72976136
-9,92549423;1,03395665;1,74723184
-9,92529423;1,03395665;1,74723184
-9,92509423;1,01642466;1,74723184
-9,92489423;1,03395665;1,74723184
-9,92469423;1,01642466;1,74723184
-9,92449423;1,03395665;1,76470220
-9,92429423;1,03395665;1,76470220
-9,92409423;1,03395665;1,76470220
-9,92389423;1,03395665;1,76470220
-9,92369423;1,03395665;1,76470220
-9,92349423;1,03395665;1,78217268
-9,92329423;1,03395665;1,78217268
-9,92309423;1,03395665;1,78217268
-9,92289423;1,03395665;1,78217268
-9,92269423;1,03395665;1,78217268
-9,92249423;1,03395665;1,78217268
-9,92229423;1,03395665;1,79970467
-9,92209423;1,03395665;1,79970467
-9,92189423;1,03395665;1,79970467
-9,92169423;1,03395665;1,79970467
-9,92149423;1,03395665;1,79970467
-9,92129423;1,03395665;1,81717515
-9,92109423;1,03395665;1,81717515
-9,92089423;1,03395665;1,81717515
-9,92069423;1,03395665;1,81717515
-9,92049423;1,03395665;1,81717515
-9,92029423;1,03395665;1,81717515
-9,92009423;1,03395665;1,81717515
-9,91989423;1,03395665;1,83464563
-9,91969423;1,03395665;1,83464563
-9,91949423;1,01642466;1,83464563
-9,91929423;1,03395665;1,83464563
-9,91909423;1,03395665;1,83464563
-9,91889423;1,03395665;1,83464563
-9,91869423;1,03395665;1,85211611
-9,91849423;1,03395665;1,85211611
-9,91829423;1,03395665;1,85211611
-9,91809423;1,03395665;1,85211611
-9,91789423;1,03395665;1,85211611
-9,91769423;1,03395665;1,85211611
-9,91749423;1,03395665;1,85211611
-9,91729423;1,05142713;1,85211611
-9,91709423;1,03395665;1,86958659
-9,91689423;1,03395665;1,86958659
-9,91669423;1,03395665;1,86958659
-9,91649423;1,03395665;1,86958659
-9,91629423;1,03395665;1,86958659
-9,91609423;1,03395665;1,86958659
-9,91589423;1,03395665;1,86958659
-9,91569423;1,03395665;1,86958659
-9,91549423;1,03395665;1,88705707
-9,91529423;1,03395665;1,88705707
-9,91509423;1,03395665;1,88705707
-9,91489423;1,03395665;1,88705707
-9,91469423;1,03395665;1,86958659
-9,91449423;1,03395665;1,88705707
-9,91429423;1,03395665;1,88705707
-9,91409423;1,03395665;1,88705707
-9,91389423;1,03395665;1,88705707
-9,91369423;1,03395665;1,90452754
-9,91349423;1,03395665;1,88705707
-9,91329423;1,03395665;1,90452754
-9,91309423;1,03395665;1,90452754
-9,91289423;1,03395665;1,90452754
-9,91269423;1,03395665;1,90452754
-9,91249423;1,03395665;1,90452754
-9,91229423;1,03395665;1,90452754
-9,91209423;1,03395665;1,90452754
-9,91189423;1,03395665;1,90452754
-9,91169423;1,03395665;1,90452754
-9,91149423;1,03395665;1,90452754
-9,91129423;1,03395665;1,90452754
-9,91109423;1,03395665;1,90452754
-9,91089423;1,03395665;1,92199802
-9,91069423;1,03395665;1,90452754
-9,91049423;1,03395665;1,90452754
-9,91029423;1,03395665;1,92199802
-9,91009423;1,03395665;1,92199802
-9,90989423;1,03395665;1,92199802
-9,90969423;1,03395665;1,90452754
-9,90949423;1,03395665;1,92199802
-9,90929423;1,03395665;1,92199802
-9,90909423;1,03395665;1,92199802
-9,90889423;1,03395665;1,92199802
-9,90869423;1,03395665;1,92199802
-9,90849423;1,03395665;1,92199802
-9,90829423;1,03395665;1,92199802
-9,90809423;1,03395665;1,92199802
-9,90789423;1,03395665;1,92199802
-9,90769423;1,03395665;1,92199802
-9,90749423;1,03395665;1,92199802
-9,90729423;1,03395665;1,92199802
-9,90709423;1,03395665;1,92199802
-9,90689423;1,03395665;1,92199802
-9,90669423;1,03395665;1,92199802
-9,90649423;1,03395665;1,92199802
-9,90629423;1,03395665;1,92199802
-9,90609423;1,03395665;1,92199802
-9,90589423;1,03395665;1,92199802
-9,90569423;1,03395665;1,92199802
-9,90549423;1,03395665;1,92199802
-9,90529423;1,03395665;1,92199802
-9,90509423;1,03395665;1,92199802
-9,90489423;1,03395665;1,92199802
-9,90469423;1,03395665;1,92199802
-9,90449423;1,03395665;1,92199802
-9,90429423;1,03395665;1,92199802
-9,90409423;1,03395665;1,92199802
-9,90389423;1,03395665;1,92199802
-9,90369423;1,03395665;1,92199802
-9,90349423;1,03395665;1,92199802
-9,90329423;1,03395665;1,92199802
-9,90309423;1,03395665;1,92199802
-9,90289423;1,03395665;1,92199802
-9,90269423;1,03395665;1,92199802
-9,90249423;1,03395665;1,92199802
-9,90229423;1,03395665;1,92199802
-9,90209423;1,03395665;1,92199802
-9,90189423;1,03395665;1,92199802
-9,90169423;1,03395665;1,92199802
-9,90149423;1,03395665;1,92199802
-9,90129423;1,03395665;1,92199802
-9,90109424;1,03395665;1,92199802
-9,90089424;1,03395665;1,90452754
-9,90069424;1,03395665;1,90452754
-9,90049424;1,03395665;1,90452754
-9,90029424;1,03395665;1,90452754
-9,90009424;1,03395665;1,90452754
-9,89989424;1,03395665;1,90452754
-9,89969424;1,03395665;1,90452754
-9,89949424;1,03395665;1,90452754
-9,89929424;1,03395665;1,88705707
-9,89909424;1,03395665;1,90452754
-9,89889424;1,03395665;1,90452754
-9,89869424;1,03395665;1,90452754
-9,89849424;1,03395665;1,90452754
-9,89829424;1,03395665;1,90452754
-9,89809424;1,05142713;1,88705707
-9,89789424;1,03395665;1,88705707
-9,89769424;1,03395665;1,88705707
-9,89749424;1,03395665;1,88705707
-9,89729424;1,03395665;1,88705707
-9,89709424;1,03395665;1,88705707
-9,89689424;1,03395665;1,88705707
-9,89669424;1,03395665;1,88705707
-9,89649424;1,05142713;1,88705707
-9,89629424;1,03395665;1,88705707
-9,89609424;1,05142713;1,86958659
-9,89589424;1,03395665;1,86958659
-9,89569424;1,05142713;1,86958659
-9,89549424;1,03395665;1,88705707
-9,89529424;1,03395665;1,86958659
-9,89509424;1,03395665;1,86958659
-9,89489424;1,05142713;1,86958659
-9,89469424;1,05142713;1,86958659
-9,89449424;1,05142713;1,86958659
-9,89429424;1,03395665;1,86958659
-9,89409424;1,05142713;1,85211611
-9,89389424;1,03395665;1,86958659
-9,89369424;1,05142713;1,85211611
-9,89349424;1,03395665;1,85211611
-9,89329424;1,05142713;1,85211611
-9,89309424;1,03395665;1,85211611
-9,89289424;1,03395665;1,85211611
-9,89269424;1,05142713;1,85211611
-9,89249424;1,05142713;1,83464563
-9,89229424;1,03395665;1,83464563
-9,89209424;1,05142713;1,83464563
-9,89189424;1,05142713;1,83464563
-9,89169424;1,05142713;1,83464563
-9,89149424;1,03395665;1,83464563
-9,89129424;1,05142713;1,81717515
-9,89109424;1,05142713;1,81717515
-9,89089424;1,05142713;1,81717515
-9,89069424;1,03395665;1,81717515
-9,89049424;1,05142713;1,81717515
-9,89029424;1,03395665;1,81717515
-9,89009424;1,03395665;1,81717515
-9,88989424;1,05142713;1,79970467
-9,88969424;1,05142713;1,79970467
-9,88949424;1,05142713;1,79970467
-9,88929424;1,05142713;1,79970467
-9,88909424;1,05142713;1,79970467
-9,88889424;1,05142713;1,78217268
-9,88869424;1,05142713;1,78217268
-9,88849424;1,05142713;1,78217268
-9,88829424;1,03395665;1,78217268
-9,88809424;1,05142713;1,78217268
-9,88789424;1,05142713;1,78217268
-9,88769424;1,05142713;1,76470220
-9,88749424;1,05142713;1,76470220
-9,88729424;1,05142713;1,74723184
-9,88709424;1,05142713;1,76470220
-9,88689424;1,05142713;1,76470220
-9,88669424;1,05142713;1,74723184
-9,88649424;1,05142713;1,74723184
-9,88629424;1,05142713;1,72976136
-9,88609424;1,05142713;1,74723184
-9,88589424;1,05142713;1,74723184
-9,88569424;1,05142713;1,72976136
-9,88549424;1,05142713;1,72976136
-9,88529424;1,05142713;1,72976136
-9,88509424;1,05142713;1,72976136
-9,88489424;1,05142713;1,72976136
-9,88469424;1,05142713;1,71229088
-9,88449424;1,05142713;1,69482040
-9,88429424;1,05142713;1,72976136
-9,88409424;1,05142713;1,71229088
-9,88389424;1,05142713;1,71229088
-9,88369424;1,05142713;1,69482040
-9,88349424;1,05142713;1,69482040
-9,88329424;1,05142713;1,69482040
-9,88309424;1,03395665;1,69482040
-9,88289424;1,05142713;1,67734993
-9,88269424;1,05142713;1,67734993
-9,88249424;1,05142713;1,67734993
-9,88229424;1,05142713;1,67734993
-9,88209424;1,05142713;1,65987945
-9,88189424;1,05142713;1,65987945
-9,88169424;1,05142713;1,65987945
-9,88149424;1,05142713;1,65987945
-9,88129424;1,05142713;1,64240897
-9,88109424;1,05142713;1,64240897
-9,88089424;1,05142713;1,64240897
-9,88069424;1,05142713;1,64240897
-9,88049424;1,05142713;1,64240897
-9,88029424;1,05142713;1,62493849
-9,88009424;1,05142713;1,62493849
-9,87989424;1,05142713;1,62493849
-9,87969424;1,05142713;1,62493849
-9,87949424;1,05142713;1,62493849
-9,87929424;1,05142713;1,60746801
-9,87909424;1,05142713;1,60746801
-9,87889424;1,05142713;1,58999753
-9,87869424;1,05142713;1,60746801
-9,87849424;1,05142713;1,58999753
-9,87829424;1,05142713;1,58999753
-9,87809424;1,05142713;1,58999753
-9,87789424;1,05142713;1,57252705
-9,87769424;1,05142713;1,57252705
-9,87749424;1,05142713;1,57252705
-9,87729424;1,05142713;1,55505657
-9,87709424;1,05142713;1,55505657
-9,87689424;1,05142713;1,53758609
-9,87669424;1,05142713;1,55505657
-9,87649424;1,05142713;1,53758609
-9,87629424;1,05142713;1,53758609
-9,87609424;1,05142713;1,53758609
-9,87589424;1,05142713;1,53758609
-9,87569424;1,05142713;1,52011561
-9,87549424;1,05142713;1,52011561
-9,87529424;1,05142713;1,52011561
-9,87509424;1,05142713;1,52011561
-9,87489424;1,05142713;1,50264513
-9,87469424;1,05142713;1,50264513
-9,87449424;1,05142713;1,50264513
-9,87429424;1,05142713;1,48517466
-9,87409424;1,05142713;1,48517466
-9,87389424;1,05142713;1,48517466
-9,87369424;1,05142713;1,48517466
-9,87349424;1,05142713;1,46770418
-9,87329424;1,05142713;1,46770418
-9,87309424;1,05142713;1,46770418
-9,87289424;1,05142713;1,46770418
-9,87269424;1,05142713;1,45023370
-9,87249424;1,05142713;1,45023370
-9,87229424;1,05142713;1,45023370
-9,87209424;1,05142713;1,43276334
-9,87189424;1,05142713;1,43276334
-9,87169424;1,05142713;1,43276334
-9,87149424;1,05142713;1,41529286
-9,87129424;1,05142713;1,41529286
-9,87109424;1,05142713;1,41529286
-9,87089424;1,05142713;1,39782238
-9,87069424;1,05142713;1,39782238
-9,87049424;1,05142713;1,39782238
-9,87029424;1,05142713;1,39782238
-9,87009424;1,05142713;1,38035190
-9,86989424;1,05142713;1,38035190
-9,86969424;1,05142713;1,38035190
-9,86949424;1,05142713;1,38035190
-9,86929424;1,05142713;1,36288142
-9,86909424;1,05142713;1,36288142
-9,86889424;1,05142713;1,34541094
-9,86869424;1,05142713;1,34541094
-9,86849424;1,05142713;1,34541094
-9,86829424;1,05142713;1,34541094
-9,86809424;1,05142713;1,32787895
-9,86789424;1,05142713;1,32787895
-9,86769424;1,05142713;1,32787895
-9,86749424;1,05142713;1,31040847
-9,86729424;1,05142713;1,31040847
-9,86709424;1,05142713;1,31040847
-9,86689424;1,05142713;1,29293799
-9,86669424;1,05142713;1,29293799
-9,86649424;1,05142713;1,29293799
-9,86629424;1,05142713;1,27546751
-9,86609424;1,05142713;1,27546751
-9,86589424;1,05142713;1,27546751
-9,86569424;1,05142713;1,27546751
-9,86549424;1,05142713;1,25799704
-9,86529424;1,05142713;1,25799704
-9,86509424;1,05142713;1,25799704
-9,86489424;1,05142713;1,24052656
-9,86469424;1,05142713;1,24052656
-9,86449424;1,05142713;1,24052656
-9,86429424;1,05142713;1,24052656
-9,86409424;1,05142713;1,22305608
-9,86389424;1,05142713;1,22305608
-9,86369424;1,05142713;1,20558560
-9,86349424;1,05142713;1,20558560
-9,86329424;1,05142713;1,20558560
-9,86309424;1,05142713;1,18811512
-9,86289424;1,05142713;1,18811512
-9,86269424;1,05142713;1,18811512
-9,86249424;1,05142713;1,17064464
-9,86229424;1,05142713;1,17064464
-9,86209424;1,05142713;1,17064464
-9,86189424;1,05142713;1,17064464
-9,86169424;1,05142713;1,15317416
-9,86149424;1,05142713;1,15317416
-9,86129424;1,05142713;1,15317416
-9,86109424;1,05142713;1,13570368
-9,86089424;1,05142713;1,13570368
-9,86069424;1,05142713;1,13570368
-9,86049424;1,05142713;1,11823332
-9,86029424;1,05142713;1,11823332
-9,86009424;1,05142713;1,11823332
-9,85989424;1,05142713;1,10076284
-9,85969424;1,05142713;1,10076284
-9,85949424;1,05142713;1,10076284
-9,85929424;1,05142713;1,08329237
-9,85909424;1,05142713;1,08329237
-9,85889424;1,05142713;1,08329237
-9,85869424;1,05142713;1,06582189
-9,85849424;1,05142713;1,06582189
-9,85829424;1,05142713;1,06582189
-9,85809424;1,05142713;1,04835141
-9,85789424;1,05142713;1,06582189
-9,85769424;1,05142713;1,04835141
-9,85749424;1,05142713;1,04835141
-9,85729424;1,05142713;1,04835141
-9,85709424;1,05142713;1,03088093
-9,85689424;1,05142713;1,01341045
-9,85669424;1,05142713;1,01341045
-9,85649424;1,05142713;0,99593997
-9,85629424;1,05142713;1,01341045
-9,85609424;1,05142713;0,99593997
-9,85589424;1,05142713;0,99593997
-9,85569424;1,05142713;0,97846949
-9,85549424;1,05142713;0,97846949
-9,85529424;1,05142713;0,97846949
-9,85509424;1,05142713;0,97846949
-9,85489424;1,05142713;0,96099901
-9,85469424;1,05142713;0,96099901
-9,85449424;1,05142713;0,96099901
-9,85429424;1,05142713;0,96099901
-9,85409424;1,05142713;0,94352853
-9,85389424;1,05142713;0,94352853
-9,85369424;1,05142713;0,94352853
-9,85349424;1,05142713;0,92605805
-9,85329424;1,05142713;0,92605805
-9,85309424;1,05142713;0,90858757
-9,85289424;1,05142713;0,90858757
-9,85269424;1,05142713;0,90858757
-9,85249424;1,05142713;0,90858757
-9,85229424;1,05142713;0,89105558
-9,85209424;1,05142713;0,89105558
-9,85189424;1,05142713;0,89105558
-9,85169424;1,05142713;0,87358510
-9,85149424;1,05142713;0,87358510
-9,85129424;1,05142713;0,87358510
-9,85109424;1,05142713;0,85611469
-9,85089424;1,05142713;0,85611469
-9,85069424;1,05142713;0,83864421
-9,85049424;1,05142713;0,83864421
-9,85029424;1,05142713;0,83864421
-9,85009424;1,05142713;0,83864421
-9,84989424;1,05142713;0,83864421
-9,84969424;1,05142713;0,82117373
-9,84949424;1,05142713;0,82117373
-9,84929424;1,05142713;0,82117373
-9,84909424;1,05142713;0,82117373
-9,84889424;1,05142713;0,80370325
-9,84869424;1,05142713;0,80370325
-9,84849424;1,05142713;0,78623277
-9,84829424;1,05142713;0,78623277
-9,84809424;1,05142713;0,78623277
-9,84789424;1,05142713;0,78623277
-9,84769424;1,05142713;0,76876229
-9,84749424;1,05142713;0,76876229
-9,84729424;1,05142713;0,76876229
-9,84709424;1,05142713;0,75129181
-9,84689424;1,05142713;0,75129181
-9,84669424;1,05142713;0,75129181
-9,84649424;1,05142713;0,75129181
-9,84629424;1,05142713;0,73382133
-9,84609424;1,05142713;0,73382133
-9,84589424;1,05142713;0,73382133
-9,84569424;1,05142713;0,71635085
-9,84549424;1,05142713;0,71635085
-9,84529424;1,05142713;0,71635085
-9,84509424;1,05142713;0,71635085
-9,84489424;1,05142713;0,69888043
-9,84469424;1,05142713;0,69888043
-9,84449424;1,05142713;0,69888043
-9,84429424;1,05142713;0,68140996
-9,84409424;1,05142713;0,68140996
-9,84389424;1,05142713;0,68140996
-9,84369424;1,05142713;0,68140996
-9,84349424;1,05142713;0,66393948
-9,84329424;1,05142713;0,66393948
-9,84309424;1,05142713;0,66393948
-9,84289424;1,05142713;0,64646900
-9,84269424;1,05142713;0,64646900
-9,84249424;1,05142713;0,64646900
-9,84229424;1,05142713;0,64646900
-9,84209424;1,05142713;0,62899852
-9,84189424;1,05142713;0,62899852
-9,84169424;1,05142713;0,62899852
-9,84149424;1,05142713;0,62899852
-9,84129424;1,05142713;0,61152804
-9,84109424;1,05142713;0,61152804
-9,84089424;1,05142713;0,61152804
-9,84069424;1,05142713;0,61152804
-9,84049424;1,05142713;0,59405756
-9,84029424;1,05142713;0,59405756
-9,84009424;1,05142713;0,59405756
-9,83989424;1,05142713;0,59405756
-9,83969424;1,05142713;0,57658708
-9,83949424;1,05142713;0,57658708
-9,83929424;1,05142713;0,57658708
-9,83909424;1,05142713;0,55911666
-9,83889424;1,05142713;0,55911666
-9,83869424;1,05142713;0,55911666
-9,83849424;1,05142713;0,55911666
-9,83829424;1,05142713;0,55911666
-9,83809424;1,05142713;0,54164618
-9,83789424;1,05142713;0,54164618
-9,83769424;1,05142713;0,54164618
-9,83749424;1,05142713;0,52417570
-9,83729424;1,05142713;0,52417570
-9,83709424;1,05142713;0,52417570
-9,83689424;1,05142713;0,52417570
-9,83669424;1,05142713;0,52417570
-9,83649424;1,05142713;0,52417570
-9,83629424;1,03395665;0,50670522
-9,83609424;1,05142713;0,50670522
-9,83589424;1,05142713;0,50670522
-9,83569424;1,05142713;0,50670522
-9,83549424;1,05142713;0,48923475
-9,83529424;1,05142713;0,48923475
-9,83509424;1,05142713;0,48923475
-9,83489424;1,05142713;0,47176427
-9,83469424;1,05142713;0,47176427
-9,83449424;1,05142713;0,47176427
-9,83429424;1,05142713;0,47176427
-9,83409424;1,05142713;0,47176427
-9,83389424;1,05142713;0,47176427
-9,83369424;1,05142713;0,45429379
-9,83349424;1,05142713;0,45429379
-9,83329424;1,05142713;0,45429379
-9,83309424;1,05142713;0,45429379
-9,83289424;1,05142713;0,43676180
-9,83269424;1,03395665;0,43676180
-9,83249424;1,05142713;0,43676180
-9,83229424;1,05142713;0,43676180
-9,83209424;1,05142713;0,41929135
-9,83189424;1,05142713;0,41929135
-9,83169424;1,05142713;0,41929135
-9,83149424;1,05142713;0,41929135
-9,83129424;1,05142713;0,41929135
-9,83109424;1,05142713;0,41929135
-9,83089424;1,05142713;0,40182087
-9,83069424;1,05142713;0,40182087
-9,83049424;1,05142713;0,40182087
-9,83029424;1,05142713;0,40182087
-9,83009424;1,05142713;0,40182087
-9,82989424;1,03395665;0,40182087
-9,82969424;1,05142713;0,38435039
-9,82949424;1,03395665;0,38435039
